booking_id,passenger_id,flight_id,total_price_paid,yield_per_pax,rasm,biz_traveler_prob
PNR973234,PX1229,AI130,9785.91,4.8833,18.679526,0.15
PNR311422,PX1966,AI130,12759.23,6.367,18.679526,0.85
PNR311422,PX1966,AI130,12759.23,6.367,18.679526,0.85
PNR311422,PX1966,AI130,12759.23,6.367,18.679526,0.85
PNR311422,PX1966,AI130,12759.23,6.367,18.679526,0.85
PNR322684,PX1019,AI130,8643.89,4.3134,18.679526,0.85
PNR322684,PX1019,AI130,8643.89,4.3134,18.679526,0.85
PNR322684,PX1019,AI130,8643.89,4.3134,18.679526,0.85
PNR322684,PX1019,AI130,8643.89,4.3134,18.679526,0.85
PNR443260,PX1856,AI130,15153.81,7.562,18.679526,0.85
PNR443260,PX1856,AI130,15153.81,7.562,18.679526,0.85
PNR443260,PX1856,AI130,15153.81,7.562,18.679526,0.85
PNR443260,PX1856,AI130,15153.81,7.562,18.679526,0.85
PNR246346,PX1070,AI130,6108.28,3.0481,18.679526,0.15
PNR246346,PX1070,AI130,6108.28,3.0481,18.679526,0.15
PNR246346,PX1070,AI130,6108.28,3.0481,18.679526,0.15
PNR246346,PX1070,AI130,6108.28,3.0481,18.679526,0.15
PNR633067,PX1436,AI130,12389.32,6.1824,18.679526,0.15
PNR633067,PX1436,AI130,12389.32,6.1824,18.679526,0.15
PNR633067,PX1436,AI130,12389.32,6.1824,18.679526,0.15
PNR633067,PX1436,AI130,12389.32,6.1824,18.679526,0.15
PNR108532,PX1366,AI130,7079.46,3.5327,18.679526,0.15
PNR108532,PX1366,AI130,7079.46,3.5327,18.679526,0.15
PNR108532,PX1366,AI130,7079.46,3.5327,18.679526,0.15
PNR108532,PX1366,AI130,7079.46,3.5327,18.679526,0.15
PNR645851,PX1746,AI130,6436.54,3.2119,18.679526,0.15
PNR645851,PX1746,AI130,6436.54,3.2119,18.679526,0.15
PNR645851,PX1746,AI130,6436.54,3.2119,18.679526,0.15
PNR645851,PX1746,AI130,6436.54,3.2119,18.679526,0.15
PNR763631,PX1960,AI130,5346.46,2.668,18.679526,0.15
PNR763631,PX1960,AI130,5346.46,2.668,18.679526,0.15
PNR763631,PX1960,AI130,5346.46,2.668,18.679526,0.15
PNR763631,PX1960,AI130,5346.46,2.668,18.679526,0.15
PNR496891,PX1260,AI130,8262.33,4.123,18.679526,0.15
PNR496891,PX1260,AI130,8262.33,4.123,18.679526,0.15
PNR496891,PX1260,AI130,8262.33,4.123,18.679526,0.15
PNR496891,PX1260,AI130,8262.33,4.123,18.679526,0.15
PNR259676,PX1893,AI130,6639.13,3.313,18.679526,0.15
PNR259676,PX1893,AI130,6639.13,3.313,18.679526,0.15
PNR259676,PX1893,AI130,6639.13,3.313,18.679526,0.15
PNR259676,PX1893,AI130,6639.13,3.313,18.679526,0.15
PNR170111,PX1915,AI130,10666.35,5.3227,18.679526,0.15
PNR170111,PX1915,AI130,10666.35,5.3227,18.679526,0.15
PNR170111,PX1915,AI130,10666.35,5.3227,18.679526,0.15
PNR170111,PX1915,AI130,10666.35,5.3227,18.679526,0.15
PNR559407,PX1843,AI130,6079.53,3.0338,18.679526,0.15
PNR559407,PX1843,AI130,6079.53,3.0338,18.679526,0.15
PNR559407,PX1843,AI130,6079.53,3.0338,18.679526,0.15
PNR559407,PX1843,AI130,6079.53,3.0338,18.679526,0.15
PNR879779,PX1956,AI130,10157.91,5.0689,18.679526,0.15
PNR879779,PX1956,AI130,10157.91,5.0689,18.679526,0.15
PNR879779,PX1956,AI130,10157.91,5.0689,18.679526,0.15
PNR879779,PX1956,AI130,10157.91,5.0689,18.679526,0.15
PNR919498,PX1800,AI130,9368.69,4.6751,18.679526,0.15
PNR919498,PX1800,AI130,9368.69,4.6751,18.679526,0.15
PNR919498,PX1800,AI130,9368.69,4.6751,18.679526,0.15
PNR919498,PX1800,AI130,9368.69,4.6751,18.679526,0.15
PNR676562,PX1230,AI130,12361.04,6.1683,18.679526,0.15
PNR676562,PX1230,AI130,12361.04,6.1683,18.679526,0.15
PNR676562,PX1230,AI130,12361.04,6.1683,18.679526,0.15
PNR676562,PX1230,AI130,12361.04,6.1683,18.679526,0.15
PNR324168,PX1012,AI130,5138.36,2.5641,18.679526,0.15
PNR324168,PX1012,AI130,5138.36,2.5641,18.679526,0.15
PNR324168,PX1012,AI130,5138.36,2.5641,18.679526,0.15
PNR324168,PX1012,AI130,5138.36,2.5641,18.679526,0.15
PNR603863,PX1597,AI130,7098.79,3.5424,18.679526,0.5
PNR603863,PX1597,AI130,7098.79,3.5424,18.679526,0.5
PNR603863,PX1597,AI130,7098.79,3.5424,18.679526,0.5
PNR603863,PX1597,AI130,7098.79,3.5424,18.679526,0.5
PNR645507,PX1148,AI130,4453.74,2.2225,18.679526,0.5
PNR645507,PX1148,AI130,4453.74,2.2225,18.679526,0.5
PNR645507,PX1148,AI130,4453.74,2.2225,18.679526,0.5
PNR645507,PX1148,AI130,4453.74,2.2225,18.679526,0.5
PNR458004,PX1083,AI130,13475.2,6.7243,18.679526,0.15
PNR458004,PX1083,AI130,13475.2,6.7243,18.679526,0.15
PNR458004,PX1083,AI130,13475.2,6.7243,18.679526,0.15
PNR458004,PX1083,AI130,13475.2,6.7243,18.679526,0.15
PNR389339,PX1962,AI130,11343.65,5.6606,18.679526,0.15
PNR389339,PX1962,AI130,11343.65,5.6606,18.679526,0.15
PNR389339,PX1962,AI130,11343.65,5.6606,18.679526,0.15
PNR389339,PX1962,AI130,11343.65,5.6606,18.679526,0.15
PNR561405,PX1670,AI130,9181.56,4.5817,18.679526,0.15
PNR561405,PX1670,AI130,9181.56,4.5817,18.679526,0.15
PNR561405,PX1670,AI130,9181.56,4.5817,18.679526,0.15
PNR561405,PX1670,AI130,9181.56,4.5817,18.679526,0.15
PNR195687,PX1310,AI130,6904.16,3.4453,18.679526,0.15
PNR195687,PX1310,AI130,6904.16,3.4453,18.679526,0.15
PNR195687,PX1310,AI130,6904.16,3.4453,18.679526,0.15
PNR195687,PX1310,AI130,6904.16,3.4453,18.679526,0.15
PNR983351,PX1237,AI130,6899.49,3.4429,18.679526,0.15
PNR983351,PX1237,AI130,6899.49,3.4429,18.679526,0.15
PNR983351,PX1237,AI130,6899.49,3.4429,18.679526,0.15
PNR983351,PX1237,AI130,6899.49,3.4429,18.679526,0.15
PNR961337,PX1427,AI130,3457.23,1.7252,18.679526,0.15
PNR961337,PX1427,AI130,3457.23,1.7252,18.679526,0.15
PNR961337,PX1427,AI130,3457.23,1.7252,18.679526,0.15
PNR961337,PX1427,AI130,3457.23,1.7252,18.679526,0.15
PNR133144,PX1365,AI130,11801.98,5.8894,18.679526,0.15
PNR133144,PX1365,AI130,11801.98,5.8894,18.679526,0.15
PNR133144,PX1365,AI130,11801.98,5.8894,18.679526,0.15
PNR133144,PX1365,AI130,11801.98,5.8894,18.679526,0.15
PNR412869,PX1256,AI130,11030.81,5.5045,18.679526,0.15
PNR412869,PX1256,AI130,11030.81,5.5045,18.679526,0.15
PNR412869,PX1256,AI130,11030.81,5.5045,18.679526,0.15
PNR412869,PX1256,AI130,11030.81,5.5045,18.679526,0.15
PNR154014,PX1112,AI130,11869.25,5.9229,18.679526,0.15
PNR154014,PX1112,AI130,11869.25,5.9229,18.679526,0.15
PNR154014,PX1112,AI130,11869.25,5.9229,18.679526,0.15
PNR154014,PX1112,AI130,11869.25,5.9229,18.679526,0.15
PNR931921,PX1102,AI130,11909.53,5.943,18.679526,0.15
PNR931921,PX1102,AI130,11909.53,5.943,18.679526,0.15
PNR931921,PX1102,AI130,11909.53,5.943,18.679526,0.15
PNR931921,PX1102,AI130,11909.53,5.943,18.679526,0.15
PNR745846,PX1329,AI130,7975.08,3.9797,18.679526,0.5
PNR745846,PX1329,AI130,7975.08,3.9797,18.679526,0.5
PNR745846,PX1329,AI130,7975.08,3.9797,18.679526,0.5
PNR745846,PX1329,AI130,7975.08,3.9797,18.679526,0.5
PNR844306,PX1268,AI130,4281.3,2.1364,18.679526,0.15
PNR844306,PX1268,AI130,4281.3,2.1364,18.679526,0.15
PNR844306,PX1268,AI130,4281.3,2.1364,18.679526,0.15
PNR844306,PX1268,AI130,4281.3,2.1364,18.679526,0.15
PNR262603,PX1380,AI130,13131.24,6.5527,18.679526,0.15
PNR262603,PX1380,AI130,13131.24,6.5527,18.679526,0.15
PNR262603,PX1380,AI130,13131.24,6.5527,18.679526,0.15
PNR262603,PX1380,AI130,13131.24,6.5527,18.679526,0.15
PNR175491,PX1022,AI130,5257.59,2.6236,18.679526,0.15
PNR175491,PX1022,AI130,5257.59,2.6236,18.679526,0.15
PNR175491,PX1022,AI130,5257.59,2.6236,18.679526,0.15
PNR175491,PX1022,AI130,5257.59,2.6236,18.679526,0.15
PNR608291,PX1306,AI130,5384.96,2.6872,18.679526,0.85
PNR608291,PX1306,AI130,5384.96,2.6872,18.679526,0.85
PNR608291,PX1306,AI130,5384.96,2.6872,18.679526,0.85
PNR608291,PX1306,AI130,5384.96,2.6872,18.679526,0.85
PNR779080,PX1967,AI130,9598.52,4.7898,18.679526,0.85
PNR779080,PX1967,AI130,9598.52,4.7898,18.679526,0.85
PNR779080,PX1967,AI130,9598.52,4.7898,18.679526,0.85
PNR779080,PX1967,AI130,9598.52,4.7898,18.679526,0.85
PNR606984,PX1122,AI130,9348.11,4.6648,18.679526,0.85
PNR606984,PX1122,AI130,9348.11,4.6648,18.679526,0.85
PNR606984,PX1122,AI130,9348.11,4.6648,18.679526,0.85
PNR606984,PX1122,AI130,9348.11,4.6648,18.679526,0.85
PNR671394,PX1228,AI130,9150.97,4.5665,18.679526,0.85
PNR671394,PX1228,AI130,9150.97,4.5665,18.679526,0.85
PNR671394,PX1228,AI130,9150.97,4.5665,18.679526,0.85
PNR671394,PX1228,AI130,9150.97,4.5665,18.679526,0.85
PNR553477,PX1116,AI130,5692.18,2.8405,18.679526,0.85
PNR553477,PX1116,AI130,5692.18,2.8405,18.679526,0.85
PNR553477,PX1116,AI130,5692.18,2.8405,18.679526,0.85
PNR553477,PX1116,AI130,5692.18,2.8405,18.679526,0.85
PNR644964,PX1534,AI130,11935.78,5.9561,18.679526,0.85
PNR644964,PX1534,AI130,11935.78,5.9561,18.679526,0.85
PNR644964,PX1534,AI130,11935.78,5.9561,18.679526,0.85
PNR644964,PX1534,AI130,11935.78,5.9561,18.679526,0.85
PNR128478,PX1610,AI130,9130.75,4.5564,18.679526,0.85
PNR128478,PX1610,AI130,9130.75,4.5564,18.679526,0.85
PNR128478,PX1610,AI130,9130.75,4.5564,18.679526,0.85
PNR128478,PX1610,AI130,9130.75,4.5564,18.679526,0.85
PNR854285,PX1246,AI130,5427.46,2.7084,18.679526,0.85
PNR854285,PX1246,AI130,5427.46,2.7084,18.679526,0.85
PNR854285,PX1246,AI130,5427.46,2.7084,18.679526,0.85
PNR854285,PX1246,AI130,5427.46,2.7084,18.679526,0.85
PNR696937,PX1893,AI130,11800.38,5.8886,18.679526,0.85
PNR696937,PX1893,AI130,11800.38,5.8886,18.679526,0.85
PNR696937,PX1893,AI130,11800.38,5.8886,18.679526,0.85
PNR696937,PX1893,AI130,11800.38,5.8886,18.679526,0.85
PNR427898,PX1072,AI130,8472.99,4.2281,18.679526,0.85
PNR427898,PX1072,AI130,8472.99,4.2281,18.679526,0.85
PNR427898,PX1072,AI130,8472.99,4.2281,18.679526,0.85
PNR427898,PX1072,AI130,8472.99,4.2281,18.679526,0.85
PNR749455,PX1147,AI130,16168.08,8.0681,18.679526,0.85
PNR749455,PX1147,AI130,16168.08,8.0681,18.679526,0.85
PNR749455,PX1147,AI130,16168.08,8.0681,18.679526,0.85
PNR749455,PX1147,AI130,16168.08,8.0681,18.679526,0.85
PNR128607,PX1880,AI155,10226.32,11.9965,8.097351,0.15
PNR550383,PX1966,AI155,10993.26,12.8962,8.097351,0.15
PNR380339,PX1070,AI155,6257.93,7.3412,8.097351,0.15
PNR154823,PX1806,AI155,10035.67,11.7729,8.097351,0.15
PNR666724,PX1663,AI155,6738.33,7.9047,8.097351,0.15
PNR204569,PX1006,AI155,5933.15,6.9602,8.097351,0.15
PNR194833,PX1588,AI155,6553.56,7.688,8.097351,0.85
PNR938556,PX1643,AI155,4795.1,5.6251,8.097351,0.15
PNR629316,PX1525,AI155,5555.71,6.5174,8.097351,0.15
PNR934094,PX1149,AI155,11215.77,13.1572,8.097351,0.15
PNR189947,PX1577,AI155,6629.45,7.777,8.097351,0.15
PNR250050,PX1419,AI155,4863.4,5.7053,8.097351,0.15
PNR680364,PX1438,AI155,11010.88,12.9169,8.097351,0.15
PNR774518,PX1633,AI155,5073.89,5.9522,8.097351,0.15
PNR732477,PX1104,AI155,7724.5,9.0616,8.097351,0.85
PNR217932,PX1585,AI155,9789.79,11.4844,8.097351,0.15
PNR882965,PX1607,AI155,10191.33,11.9555,8.097351,0.15
PNR887729,PX1574,AI155,11298.65,13.2545,8.097351,0.15
PNR685576,PX1890,AI155,4924.22,5.7766,8.097351,0.15
PNR604744,PX1545,AI155,7834.56,9.1907,8.097351,0.15
PNR398120,PX1623,AI155,8095.65,9.497,8.097351,0.15
PNR121544,PX1132,AI155,9474.79,11.1149,8.097351,0.15
PNR340144,PX1492,AI155,8589.31,10.0761,8.097351,0.15
PNR550682,PX1954,AI155,9573.58,11.2308,8.097351,0.15
PNR758198,PX1983,AI155,9964.05,11.6888,8.097351,0.15
PNR414712,PX1551,AI155,12380.29,14.5233,8.097351,0.15
PNR806690,PX1981,AI155,11308.09,13.2655,8.097351,0.15
PNR376624,PX1105,AI155,9554.98,11.209,8.097351,0.15
PNR699449,PX1756,AI155,11554.59,13.5547,8.097351,0.15
PNR902395,PX1427,AI155,8248.32,9.6761,8.097351,0.15
PNR699850,PX1371,AI155,3863.1,4.5318,8.097351,0.15
PNR531958,PX1071,AI155,10110.51,11.8607,8.097351,0.15
PNR512808,PX1090,AI155,13432.09,15.7572,8.097351,0.15
PNR265687,PX1095,AI155,12681.12,14.8762,8.097351,0.15
PNR918574,PX1174,AI155,3843.67,4.509,8.097351,0.15
PNR297074,PX1595,AI155,12446.66,14.6012,8.097351,0.15
PNR405435,PX1395,AI155,5817.52,6.8245,8.097351,0.15
PNR452645,PX1457,AI155,13312.99,15.6175,8.097351,0.15
PNR970230,PX1415,AI155,9690.81,11.3683,8.097351,0.15
PNR665025,PX1199,AI155,4989.35,5.853,8.097351,0.15
PNR420733,PX1383,AI155,4849.0,5.6884,8.097351,0.15
PNR380352,PX1798,AI155,11664.18,13.6833,8.097351,0.15
PNR590480,PX1805,AI155,11736.73,13.7684,8.097351,0.15
PNR285869,PX1872,AI155,9177.79,10.7665,8.097351,0.15
PNR741603,PX1196,AI155,10037.04,11.7745,8.097351,0.15
PNR395041,PX1353,AI155,12277.27,14.4025,8.097351,0.15
PNR249914,PX1027,AI155,9703.04,11.3827,8.097351,0.15
PNR383244,PX1828,AI155,4326.65,5.0756,8.097351,0.85
PNR117336,PX1836,AI155,3788.79,4.4446,8.097351,0.15
PNR986092,PX1329,AI155,11686.97,13.71,8.097351,0.15
PNR797812,PX1203,AI155,11088.7,13.0082,8.097351,0.15
PNR849251,PX1339,AI155,8075.37,9.4732,8.097351,0.15
PNR713804,PX1974,AI155,11018.07,12.9253,8.097351,0.15
PNR821255,PX1012,AI155,4849.64,5.6891,8.097351,0.15
PNR101282,PX1371,AI155,5947.31,6.9768,8.097351,0.85
PNR981843,PX1909,AI155,4722.16,5.5396,8.097351,0.15
PNR709650,PX1145,AI155,11250.79,13.1983,8.097351,0.15
PNR175404,PX1154,AI155,10562.43,12.3908,8.097351,0.15
PNR154469,PX1323,AI155,9109.49,10.6864,8.097351,0.15
PNR455437,PX1556,AI155,6605.47,7.7489,8.097351,0.15
PNR123841,PX1618,AI155,4099.77,4.8094,8.097351,0.15
PNR658919,PX1075,AI155,9667.63,11.3411,8.097351,0.15
PNR180141,PX1991,AI155,8495.49,9.9661,8.097351,0.85
PNR147111,PX1626,AI155,6594.56,7.7361,8.097351,0.15
PNR849075,PX1043,AI155,6488.08,7.6112,8.097351,0.15
PNR481264,PX1068,AI155,8781.08,10.3011,8.097351,0.15
PNR352366,PX1113,AI155,4967.96,5.8279,8.097351,0.15
PNR712826,PX1739,AI155,7293.15,8.5556,8.097351,0.15
PNR986229,PX1403,AI155,8622.77,10.1154,8.097351,0.15
PNR345074,PX1544,AI155,6507.78,7.6343,8.097351,0.15
PNR869038,PX1984,AI155,8030.84,9.421,8.097351,0.15
PNR905671,PX1663,AI155,6341.3,7.439,8.097351,0.15
PNR574214,PX1255,AI155,9214.76,10.8099,8.097351,0.15
PNR505806,PX1447,AI155,6956.65,8.1609,8.097351,0.15
PNR368201,PX1858,AI155,5865.28,6.8806,8.097351,0.15
PNR223342,PX1803,AI155,10782.64,12.6491,8.097351,0.15
PNR908331,PX1407,AI155,6915.53,8.1126,8.097351,0.15
PNR195562,PX1741,AI155,4927.92,5.781,8.097351,0.15
PNR465739,PX1566,AI155,8160.07,9.5726,8.097351,0.15
PNR124323,PX1542,AI155,9925.43,11.6435,8.097351,0.15
PNR834955,PX1561,AI155,5006.35,5.873,8.097351,0.15
PNR945188,PX1980,AI155,12233.23,14.3508,8.097351,0.15
PNR688641,PX1065,AI155,6920.46,8.1184,8.097351,0.15
PNR547208,PX1617,AI155,8602.77,10.0919,8.097351,0.15
PNR458186,PX1806,AI155,5377.78,6.3087,8.097351,0.15
PNR269667,PX1624,AI155,7330.9,8.5999,8.097351,0.15
PNR845288,PX1850,AI155,7186.39,8.4304,8.097351,0.15
PNR990118,PX1193,AI155,3655.07,4.2878,8.097351,0.15
PNR886856,PX1981,AI155,8909.15,10.4513,8.097351,0.15
PNR737280,PX1942,AI155,6794.76,7.9709,8.097351,0.15
PNR107503,PX1629,AI155,12540.57,14.7114,8.097351,0.15
PNR350496,PX1884,AI155,7340.2,8.6108,8.097351,0.15
PNR863756,PX1257,AI155,9555.66,11.2098,8.097351,0.15
PNR418327,PX1350,AI155,12052.71,14.1391,8.097351,0.15
PNR802145,PX1908,AI155,9348.15,10.9663,8.097351,0.15
PNR685459,PX1140,AI155,4946.92,5.8032,8.097351,0.15
PNR274636,PX1624,AI155,7730.87,9.0691,8.097351,0.85
PNR189216,PX1976,AI155,9795.85,11.4915,8.097351,0.15
PNR634382,PX1472,AI155,6733.6,7.8992,8.097351,0.15
PNR795573,PX1544,AI155,8994.44,10.5514,8.097351,0.5
PNR332062,PX1212,AI155,6544.31,7.6771,8.097351,0.15
PNR476677,PX1669,AI155,4128.57,4.8432,8.097351,0.15
PNR834160,PX1205,AI155,5097.87,5.9803,8.097351,0.15
PNR350533,PX1896,AI155,11779.07,13.818,8.097351,0.15
PNR103160,PX1899,AI155,5839.3,6.8501,8.097351,0.15
PNR560821,PX1887,AI155,11221.25,13.1637,8.097351,0.15
PNR365598,PX1937,AI155,9947.22,11.6691,8.097351,0.15
PNR840775,PX1968,AI155,5632.84,6.6079,8.097351,0.15
PNR232954,PX1018,AI155,7534.95,8.8393,8.097351,0.5
PNR485002,PX1755,AI155,6848.8,8.0343,8.097351,0.15
PNR713797,PX1500,AI155,4963.42,5.8226,8.097351,0.5
PNR287476,PX1657,AI155,4129.48,4.8443,8.097351,0.15
PNR636123,PX1257,AI155,7474.96,8.7689,8.097351,0.15
PNR944367,PX1897,AI155,10526.39,12.3485,8.097351,0.85
PNR154234,PX1916,AI155,4480.11,5.2556,8.097351,0.5
PNR358797,PX1795,AI155,3965.34,4.6517,8.097351,0.15
PNR522212,PX1178,AI155,10653.12,12.4972,8.097351,0.15
PNR878946,PX1485,AI155,5701.14,6.688,8.097351,0.15
PNR902274,PX1190,AI155,4666.9,5.4747,8.097351,0.15
PNR100798,PX1630,AI155,4235.13,4.9682,8.097351,0.15
PNR385317,PX1783,AI155,10118.98,11.8706,8.097351,0.15
PNR284127,PX1761,AI155,6505.32,7.6314,8.097351,0.15
PNR564513,PX1030,AI155,9365.06,10.9862,8.097351,0.15
PNR313640,PX1762,AI155,9854.85,11.5607,8.097351,0.15
PNR329670,PX1782,AI155,5465.65,6.4118,8.097351,0.15
PNR964346,PX1022,AI155,7677.68,9.0067,8.097351,0.15
PNR250772,PX1624,AI155,7783.27,9.1306,8.097351,0.85
PNR301754,PX1135,AI155,11766.37,13.8031,8.097351,0.15
PNR361929,PX1697,AI155,11606.62,13.6157,8.097351,0.15
PNR751167,PX1095,AI155,4351.21,5.1044,8.097351,0.15
PNR609660,PX1220,AI155,8094.59,9.4958,8.097351,0.15
PNR234286,PX1843,AI155,9495.83,11.1396,8.097351,0.5
PNR153574,PX1908,AI155,11170.23,13.1038,8.097351,0.15
PNR322490,PX1543,AI155,5642.5,6.6192,8.097351,0.15
PNR407563,PX1889,AI155,6824.68,8.006,8.097351,0.15
PNR198027,PX1774,AI155,5961.86,6.9939,8.097351,0.85
PNR964490,PX1859,AI155,12499.03,14.6626,8.097351,0.85
PNR415425,PX1829,AI155,9753.34,11.4417,8.097351,0.85
PNR125245,PX1376,AI155,9615.76,11.2803,8.097351,0.85
PNR287749,PX1754,AI155,12331.3,14.4659,8.097351,0.85
PNR753927,PX1497,AI155,5550.27,6.511,8.097351,0.85
PNR620429,PX1289,AI155,10086.74,11.8328,8.097351,0.85
PNR772457,PX1383,AI155,8152.8,9.5641,8.097351,0.85
PNR302950,PX1890,AI155,11155.23,13.0862,8.097351,0.85
PNR646620,PX1091,AI155,12484.13,14.6452,8.097351,0.85
PNR903363,PX1507,AI155,8655.94,10.1543,8.097351,0.85
PNR760696,PX1925,AI155,12746.41,14.9528,8.097351,0.85
PNR245741,PX1501,AI155,9057.79,10.6257,8.097351,0.85
PNR196655,PX1956,AI155,6643.58,7.7936,8.097351,0.85
PNR525120,PX1571,AI155,9575.58,11.2331,8.097351,0.85
PNR279708,PX1451,AI155,8341.42,9.7853,8.097351,0.85
PNR662322,PX1054,AI165,10131.45,19.7092,11.207408,0.15
PNR430537,PX1104,AI165,5644.59,10.9807,11.207408,0.15
PNR472049,PX1380,AI165,11066.24,21.5277,11.207408,0.15
PNR219802,PX1118,AI165,10441.45,20.3122,11.207408,0.85
PNR393930,PX1835,AI165,3782.64,7.3585,11.207408,0.15
PNR797005,PX1216,AI165,12508.45,24.3333,11.207408,0.15
PNR991942,PX1477,AI165,6594.89,12.8293,11.207408,0.15
PNR944736,PX1914,AI165,9444.36,18.3726,11.207408,0.15
PNR449902,PX1091,AI165,11157.04,21.7043,11.207408,0.15
PNR914743,PX1642,AI165,10705.34,20.8256,11.207408,0.15
PNR624164,PX1962,AI165,6179.47,12.0212,11.207408,0.15
PNR191923,PX1377,AI165,13053.14,25.3929,11.207408,0.15
PNR468967,PX1376,AI165,12392.15,24.107,11.207408,0.15
PNR560061,PX1264,AI165,5800.61,11.2842,11.207408,0.15
PNR185264,PX1256,AI165,7987.66,15.5388,11.207408,0.15
PNR611997,PX1857,AI165,8644.99,16.8175,11.207408,0.15
PNR379613,PX1922,AI165,3930.75,7.6467,11.207408,0.15
PNR192650,PX1990,AI165,7903.31,15.3747,11.207408,0.15
PNR211295,PX1399,AI165,4328.51,8.4205,11.207408,0.15
PNR197153,PX1336,AI165,11751.7,22.8611,11.207408,0.15
PNR564337,PX1007,AI165,9071.37,17.647,11.207408,0.15
PNR744731,PX1643,AI165,8082.61,15.7235,11.207408,0.15
PNR367485,PX1930,AI165,11869.78,23.0908,11.207408,0.15
PNR829723,PX1338,AI165,9909.26,19.2769,11.207408,0.15
PNR591220,PX1930,AI165,4945.93,9.6215,11.207408,0.15
PNR980492,PX1867,AI165,7887.0,15.3429,11.207408,0.15
PNR392122,PX1648,AI165,9272.42,18.0381,11.207408,0.15
PNR345610,PX1686,AI165,7556.24,14.6995,11.207408,0.15
PNR254543,PX1818,AI165,10886.06,21.1772,11.207408,0.15
PNR342391,PX1189,AI165,5027.91,9.781,11.207408,0.15
PNR405088,PX1605,AI165,7432.52,14.4588,11.207408,0.15
PNR465413,PX1656,AI165,5717.79,11.1231,11.207408,0.15
PNR858570,PX1245,AI165,9554.23,18.5863,11.207408,0.85
PNR790381,PX1028,AI165,3602.52,7.0081,11.207408,0.15
PNR609493,PX1601,AI165,11411.48,22.1993,11.207408,0.15
PNR202556,PX1068,AI165,9876.84,19.2139,11.207408,0.15
PNR421843,PX1032,AI165,12405.16,24.1323,11.207408,0.15
PNR364852,PX1613,AI165,8022.76,15.607,11.207408,0.15
PNR557340,PX1234,AI165,10754.48,20.9212,11.207408,0.15
PNR600316,PX1438,AI165,10614.32,20.6485,11.207408,0.15
PNR953677,PX1167,AI165,6666.31,12.9683,11.207408,0.15
PNR310724,PX1282,AI165,7895.28,15.3591,11.207408,0.85
PNR267114,PX1737,AI165,8461.24,16.46,11.207408,0.15
PNR882436,PX1856,AI165,7525.34,14.6394,11.207408,0.5
PNR938171,PX1502,AI165,5258.8,10.2302,11.207408,0.15
PNR198230,PX1287,AI165,6898.04,13.4191,11.207408,0.15
PNR771482,PX1903,AI165,4070.9,7.9193,11.207408,0.15
PNR389488,PX1358,AI165,3589.15,6.9821,11.207408,0.15
PNR983961,PX1864,AI165,12217.01,23.7663,11.207408,0.15
PNR104099,PX1518,AI165,7922.61,15.4122,11.207408,0.15
PNR408646,PX1686,AI165,11671.96,22.706,11.207408,0.15
PNR126314,PX1987,AI165,4060.94,7.8999,11.207408,0.85
PNR915668,PX1730,AI165,8902.6,17.3186,11.207408,0.85
PNR277038,PX1388,AI165,6879.12,13.3823,11.207408,0.85
PNR559899,PX1748,AI247,10789.3,5.454,2.97851,0.15
PNR608220,PX1933,AI247,11478.95,5.8026,2.97851,0.15
PNR998139,PX1344,AI247,8390.29,4.2413,2.97851,0.15
PNR660296,PX1510,AI247,9617.11,4.8615,2.97851,0.15
PNR109534,PX1129,AI247,4813.85,2.4334,2.97851,0.15
PNR991615,PX1484,AI247,6702.86,3.3883,2.97851,0.15
PNR426076,PX1343,AI247,6091.24,3.0791,2.97851,0.15
PNR292258,PX1268,AI247,7881.66,3.9842,2.97851,0.15
PNR515115,PX1088,AI247,6065.87,3.0663,2.97851,0.15
PNR590197,PX1834,AI247,8022.06,4.0552,2.97851,0.15
PNR956707,PX1574,AI247,8794.83,4.4458,2.97851,0.15
PNR105061,PX1546,AI247,6789.22,3.432,2.97851,0.15
PNR602414,PX1402,AI247,9815.0,4.9615,2.97851,0.15
PNR798585,PX1513,AI247,9266.5,4.6842,2.97851,0.15
PNR606314,PX1274,AI247,5896.71,2.9808,2.97851,0.15
PNR219270,PX1372,AI247,9944.98,5.0272,2.97851,0.85
PNR783829,PX1091,AI247,6152.63,3.1102,2.97851,0.15
PNR760469,PX1041,AI247,9807.14,4.9575,2.97851,0.15
PNR659515,PX1505,AI247,7580.2,3.8318,2.97851,0.15
PNR438071,PX1432,AI247,11511.82,5.8192,2.97851,0.15
PNR359974,PX1046,AI247,8207.78,4.149,2.97851,0.15
PNR850459,PX1455,AI247,7467.71,3.7749,2.97851,0.15
PNR639978,PX1862,AI247,11905.17,6.0181,2.97851,0.85
PNR545205,PX1470,AI247,8412.48,4.2525,2.97851,0.15
PNR699514,PX1501,AI247,11153.67,5.6382,2.97851,0.15
PNR973302,PX1805,AI247,10889.63,5.5047,2.97851,0.15
PNR714338,PX1893,AI247,6377.25,3.2237,2.97851,0.15
PNR757743,PX1312,AI247,7113.69,3.596,2.97851,0.15
PNR363518,PX1578,AI247,11165.97,5.6444,2.97851,0.15
PNR746172,PX1038,AI247,7916.88,4.002,2.97851,0.15
PNR452210,PX1482,AI247,5436.75,2.7483,2.97851,0.85
PNR422945,PX1174,AI247,9559.12,4.8321,2.97851,0.15
PNR838661,PX1608,AI247,4135.24,2.0904,2.97851,0.85
