booking_id,passenger_id,flight_id,origin_airport,destination_airport,booking_date,travel_date,fare_class,base_fare,taxes,ancillary_revenue,total_price_paid,discount_applied,booking_channel,passenger_count,seat_number,booking_status,cancellation_date,payment_method,days_before_departure
PNR201494,PX1514,UK335,MAA,AMD,2026-01-13 14:00:00,2026-02-24,Economy,7270.98,363.55,350,7984.53,0.0,Web,1,15B,Confirmed,,Credit Card,42
PNR170126,PX1706,UK335,MAA,AMD,2026-02-09 14:00:00,2026-02-24,Economy,6457.68,322.88,600,7380.57,0.0,Mobile App,1,29C,Confirmed,,Credit Card,15
PNR956506,PX1643,UK335,MAA,AMD,2026-01-28 14:00:00,2026-02-24,Premium,3253.96,162.7,350,3766.66,0.0,Web,1,27E,No-show,,UPI,27
PNR466898,PX1777,UK335,MAA,AMD,2026-01-14 14:00:00,2026-02-24,Economy,4244.29,212.21,350,4806.51,0.0,OTA,1,5B,Confirmed,,UPI,41
PNR692913,PX1783,UK335,MAA,AMD,2026-02-10 14:00:00,2026-02-24,Economy,8197.09,409.85,0,8606.95,0.0,Web,1,1C,Confirmed,,UPI,14
PNR635473,PX1147,UK335,MAA,AMD,2026-02-04 14:00:00,2026-02-24,Economy,9117.71,455.89,600,10173.6,0.0,Web,1,11E,Confirmed,,Credit Card,20
PNR399820,PX1284,UK335,MAA,AMD,2026-01-26 14:00:00,2026-02-24,Economy,6819.83,340.99,600,7760.82,0.0,Mobile App,1,22E,Cancelled,,Credit Card,29
PNR518121,PX1142,UK335,MAA,AMD,2026-02-05 14:00:00,2026-02-24,Premium,8574.34,428.72,350,9353.06,0.0,Web,1,7C,Confirmed,,UPI,19
PNR569659,PX1685,UK335,MAA,AMD,2026-02-13 14:00:00,2026-02-24,Economy,7217.12,360.86,0,7577.98,0.0,Web,1,10F,Confirmed,,UPI,11
PNR603919,PX1664,UK335,MAA,AMD,2026-01-18 14:00:00,2026-02-24,Economy,11608.41,580.42,350,12538.83,0.0,Web,1,23A,Confirmed,,UPI,37
PNR504164,PX1879,UK335,MAA,AMD,2026-01-24 14:00:00,2026-02-24,Economy,10586.67,529.33,350,11466.01,0.0,Web,1,14E,Confirmed,,Net Banking,31
PNR500909,PX1040,UK335,MAA,AMD,2026-02-07 14:00:00,2026-02-24,Economy,11052.29,552.61,0,11604.9,0.0,Web,1,15F,Confirmed,,UPI,17
PNR752708,PX1857,UK335,MAA,AMD,2026-02-18 14:00:00,2026-02-24,Economy,8248.33,412.42,350,9010.74,0.0,Mobile App,1,4E,Confirmed,,Net Banking,6
PNR186159,PX1188,UK335,MAA,AMD,2026-01-17 14:00:00,2026-02-24,Business,11224.79,561.24,0,11786.03,0.0,Mobile App,1,17C,Confirmed,,Credit Card,38
PNR897420,PX1015,UK335,MAA,AMD,2026-02-21 14:00:00,2026-02-24,Business,9280.68,464.03,350,10094.71,0.0,Web,1,12F,Cancelled,,UPI,3
PNR542145,PX1778,UK335,MAA,AMD,2026-01-29 14:00:00,2026-02-24,Economy,8177.31,408.87,0,8586.17,0.0,Web,1,18C,Confirmed,,UPI,26
PNR838563,PX1431,UK335,MAA,AMD,2026-02-15 14:00:00,2026-02-24,Premium,3727.31,186.37,350,4263.68,0.0,Web,1,20C,Confirmed,,Wallet,9
PNR655891,PX1786,UK335,MAA,AMD,2026-02-15 14:00:00,2026-02-24,Economy,8268.89,413.44,350,9032.33,0.0,Mobile App,1,19A,Confirmed,,Net Banking,9
PNR192651,PX1587,UK335,MAA,AMD,2026-02-20 14:00:00,2026-02-24,Economy,6493.95,324.7,1200,8018.65,0.0,Web,1,27F,Confirmed,,Credit Card,4
PNR294624,PX1982,UK335,MAA,AMD,2026-01-14 14:00:00,2026-02-24,Economy,4613.39,230.67,350,5194.06,0.0,Mobile App,1,15D,Confirmed,,Wallet,41
PNR937629,PX1241,UK335,MAA,AMD,2026-02-15 14:00:00,2026-02-24,Premium,7785.64,389.28,600,8774.93,0.0,Web,1,13E,Confirmed,,UPI,9
PNR780853,PX1660,UK335,MAA,AMD,2026-02-20 14:00:00,2026-02-24,Premium,9197.75,459.89,0,9657.64,0.0,Web,1,18E,Confirmed,,UPI,4
PNR502048,PX1458,UK335,MAA,AMD,2026-01-31 14:00:00,2026-02-24,Economy,11674.99,583.75,0,12258.74,0.0,Mobile App,1,16A,Confirmed,,UPI,24
PNR646454,PX1620,UK335,MAA,AMD,2026-02-08 14:00:00,2026-02-24,Economy,3332.88,166.64,0,3499.52,0.0,Web,1,1E,Cancelled,,Credit Card,16
PNR635020,PX1001,UK335,MAA,AMD,2026-02-08 14:00:00,2026-02-24,Economy,8290.1,414.51,600,9304.61,0.0,Mobile App,1,29B,Confirmed,,Credit Card,16
PNR962590,PX1770,UK335,MAA,AMD,2026-01-22 14:00:00,2026-02-24,Economy,4835.81,241.79,350,5427.6,0.0,Mobile App,1,28F,Confirmed,,UPI,33
PNR318081,PX1874,UK335,MAA,AMD,2026-02-12 14:00:00,2026-02-24,Economy,6264.87,313.24,600,7178.11,0.0,Web,1,27C,Confirmed,,UPI,12
PNR673321,PX1022,UK335,MAA,AMD,2026-01-15 14:00:00,2026-02-24,Economy,4275.67,213.78,350,4839.46,0.0,Web,1,5D,Confirmed,,Credit Card,40
PNR211403,PX1941,UK335,MAA,AMD,2026-01-20 14:00:00,2026-02-24,Economy,3945.31,197.27,0,4142.57,0.0,Mobile App,1,5C,Confirmed,,UPI,35
PNR264973,PX1082,UK335,MAA,AMD,2026-01-19 14:00:00,2026-02-24,Premium,4806.86,240.34,0,5047.21,0.0,Web,1,22E,Confirmed,,UPI,36
PNR587858,PX1602,UK335,MAA,AMD,2026-02-23 14:00:00,2026-02-24,Economy,10982.04,549.1,0,11531.14,0.0,Mobile App,1,13E,Cancelled,,UPI,1
PNR224694,PX1385,UK335,MAA,AMD,2026-02-13 14:00:00,2026-02-24,Economy,4617.84,230.89,600,5448.73,0.0,Web,1,15F,Confirmed,,Wallet,11
PNR623591,PX1695,UK335,MAA,AMD,2026-01-25 14:00:00,2026-02-24,Economy,11826.56,591.33,0,12417.89,0.0,Mobile App,1,24D,Confirmed,,UPI,30
PNR662004,PX1140,UK335,MAA,AMD,2026-01-24 14:00:00,2026-02-24,Business,7370.17,368.51,0,7738.68,0.0,Web,1,19F,Confirmed,,Credit Card,31
PNR174956,PX1466,UK335,MAA,AMD,2026-01-24 14:00:00,2026-02-24,Economy,9202.78,460.14,0,9662.92,0.0,Mobile App,1,1D,Confirmed,,UPI,31
PNR493704,PX1341,UK335,MAA,AMD,2026-02-03 14:00:00,2026-02-24,Economy,8013.45,400.67,0,8414.13,0.0,Mobile App,1,9D,Confirmed,,Net Banking,21
PNR521959,PX1942,UK335,MAA,AMD,2026-01-26 14:00:00,2026-02-24,Economy,4832.95,241.65,1200,6274.6,0.0,Mobile App,1,19E,Confirmed,,UPI,29
PNR624700,PX1251,UK335,MAA,AMD,2026-02-18 14:00:00,2026-02-24,Economy,4022.76,201.14,0,4223.9,0.0,Mobile App,1,15D,Confirmed,,UPI,6
PNR209499,PX1316,UK335,MAA,AMD,2026-01-31 14:00:00,2026-02-24,Economy,10586.85,529.34,0,11116.19,0.0,Web,1,23D,Confirmed,,Credit Card,24
PNR510760,PX1345,UK335,MAA,AMD,2026-02-23 14:00:00,2026-02-24,Economy,15608.7,780.44,0,16389.14,0.0,Mobile App,1,20D,Confirmed,,UPI,1
PNR759734,PX1906,UK335,MAA,AMD,2026-02-13 14:00:00,2026-02-24,Economy,6425.16,321.26,350,7096.42,0.0,Web,1,16D,Confirmed,,UPI,11
PNR665094,PX1221,UK335,MAA,AMD,2026-02-21 14:00:00,2026-02-24,Economy,7342.38,367.12,0,7709.5,0.0,Mobile App,1,23C,Confirmed,,Credit Card,3
PNR652151,PX1663,UK335,MAA,AMD,2026-01-31 14:00:00,2026-02-24,Economy,6940.64,347.03,0,7287.67,0.0,Mobile App,1,19D,Confirmed,,UPI,24
PNR334133,PX1209,UK335,MAA,AMD,2026-01-17 14:00:00,2026-02-24,Economy,7305.61,365.28,0,7670.89,0.0,Web,1,24C,Confirmed,,UPI,38
PNR800191,PX1234,UK335,MAA,AMD,2026-02-17 14:00:00,2026-02-24,Economy,6882.35,344.12,1200,8426.46,0.0,Web,1,26E,Confirmed,,UPI,7
PNR780111,PX1221,UK335,MAA,AMD,2026-01-12 14:00:00,2026-02-24,Economy,8317.42,415.87,1200,9933.29,0.0,Mobile App,1,22F,Confirmed,,UPI,43
PNR908550,PX1892,UK335,MAA,AMD,2026-01-22 14:00:00,2026-02-24,Economy,11084.99,554.25,350,11989.24,0.0,Web,1,6B,Confirmed,,Credit Card,33
PNR598811,PX1574,UK335,MAA,AMD,2026-01-23 14:00:00,2026-02-24,Economy,7389.06,369.45,0,7758.51,0.0,Web,1,27E,Confirmed,,Credit Card,32
PNR481454,PX1180,UK335,MAA,AMD,2026-01-20 14:00:00,2026-02-24,Premium,4387.24,219.36,0,4606.6,0.0,Web,1,4F,Confirmed,,UPI,35
PNR907863,PX1651,UK335,MAA,AMD,2026-02-20 14:00:00,2026-02-24,Economy,9366.75,468.34,600,10435.09,0.0,Mobile App,1,29F,Confirmed,,Credit Card,4
PNR291115,PX1361,UK335,MAA,AMD,2026-02-03 14:00:00,2026-02-24,Premium,5489.86,274.49,0,5764.35,0.0,Web,1,14D,Confirmed,,Net Banking,21
PNR228627,PX1809,UK335,MAA,AMD,2026-01-24 14:00:00,2026-02-24,Economy,5942.91,297.15,350,6590.06,0.0,Mobile App,1,1D,Confirmed,,UPI,31
PNR287457,PX1128,UK335,MAA,AMD,2026-01-27 14:00:00,2026-02-24,Economy,11007.84,550.39,1200,12758.24,0.0,Mobile App,1,6C,Confirmed,,Credit Card,28
PNR721960,PX1497,UK335,MAA,AMD,2026-01-29 14:00:00,2026-02-24,Economy,5483.8,274.19,350,6107.99,0.0,Web,1,21E,Confirmed,,UPI,26
PNR488054,PX1732,UK335,MAA,AMD,2026-01-29 14:00:00,2026-02-24,Economy,3729.57,186.48,350,4266.05,0.0,Mobile App,1,4C,Confirmed,,UPI,26
PNR129309,PX1943,UK335,MAA,AMD,2026-01-26 14:00:00,2026-02-24,Economy,4238.0,211.9,350,4799.9,0.0,Mobile App,1,19A,Confirmed,,UPI,29
PNR277716,PX1722,UK335,MAA,AMD,2026-02-11 14:00:00,2026-02-24,Economy,9826.59,491.33,350,10667.92,0.0,Mobile App,1,3C,Confirmed,,UPI,13
PNR530274,PX1078,UK335,MAA,AMD,2026-02-11 14:00:00,2026-02-24,Economy,6628.83,331.44,350,7310.27,0.0,Mobile App,1,13A,Confirmed,,Credit Card,13
PNR997889,PX1670,UK335,MAA,AMD,2026-01-13 14:00:00,2026-02-24,Economy,5366.16,268.31,0,5634.47,0.0,Web,1,25B,Confirmed,,UPI,42
PNR943969,PX1522,UK335,MAA,AMD,2026-02-19 14:00:00,2026-02-24,Premium,4631.81,231.59,600,5463.4,0.0,Web,1,28F,Confirmed,,Credit Card,5
PNR692598,PX1065,UK335,MAA,AMD,2026-01-26 14:00:00,2026-02-24,Economy,4940.96,247.05,0,5188.0,0.0,Web,1,26A,Confirmed,,Net Banking,29
PNR581209,PX1241,UK335,MAA,AMD,2026-01-11 14:00:00,2026-02-24,Economy,5644.46,282.22,0,5926.68,0.0,Mobile App,1,14C,Confirmed,,UPI,44
PNR296580,PX1739,UK335,MAA,AMD,2026-02-02 14:00:00,2026-02-24,Economy,11939.63,596.98,0,12536.61,0.0,Mobile App,1,17C,Confirmed,,Credit Card,22
PNR378629,PX1912,UK335,MAA,AMD,2026-01-19 14:00:00,2026-02-24,Economy,3371.74,168.59,350,3890.33,0.0,Mobile App,1,25E,Confirmed,,UPI,36
PNR651552,PX1776,UK335,MAA,AMD,2026-02-12 14:00:00,2026-02-24,Economy,10868.95,543.45,350,11762.39,0.0,OTA,1,4A,Confirmed,,UPI,12
PNR433468,PX1818,UK335,MAA,AMD,2026-02-09 14:00:00,2026-02-24,Premium,6952.18,347.61,350,7649.79,0.0,Mobile App,1,24F,Confirmed,,Credit Card,15
PNR855333,PX1115,UK335,MAA,AMD,2026-01-17 14:00:00,2026-02-24,Economy,9327.84,466.39,0,9794.23,0.0,Mobile App,1,29B,Confirmed,,Credit Card,38
PNR982839,PX1149,QP113,MAA,GOI,2026-01-18 18:45:00,2026-02-18,Economy,9100.97,455.05,0,9556.02,0.0,Web,1,19B,Confirmed,,UPI,31
PNR363423,PX1007,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,11546.53,577.33,350,12473.85,0.0,Mobile App,1,24B,Confirmed,,Wallet,25
PNR731055,PX1763,QP113,MAA,GOI,2026-01-15 18:45:00,2026-02-18,Economy,7517.75,375.89,0,7893.64,0.0,OTA,1,10F,Confirmed,,Net Banking,34
PNR414238,PX1680,QP113,MAA,GOI,2026-02-17 18:45:00,2026-02-18,Economy,10274.76,513.74,1200,11988.5,0.0,OTA,1,29E,No-show,,Wallet,1
PNR617159,PX1539,QP113,MAA,GOI,2026-01-10 18:45:00,2026-02-18,Economy,3086.19,154.31,350,3590.5,0.0,Mobile App,1,8F,Confirmed,,Credit Card,39
PNR775230,PX1329,QP113,MAA,GOI,2026-02-16 18:45:00,2026-02-18,Economy,4549.76,227.49,350,5127.25,0.0,Web,1,24A,Confirmed,,UPI,2
PNR931185,PX1406,QP113,MAA,GOI,2026-01-31 18:45:00,2026-02-18,Premium,11231.45,561.57,0,11793.02,0.0,Web,1,16A,Confirmed,,Credit Card,18
PNR882477,PX1619,QP113,MAA,GOI,2026-01-17 18:45:00,2026-02-18,Economy,3664.15,183.21,600,4447.36,0.0,Web,1,23C,Confirmed,,Net Banking,32
PNR244812,PX1977,QP113,MAA,GOI,2026-01-31 18:45:00,2026-02-18,Economy,4000.02,200.0,350,4550.02,0.0,Mobile App,1,3A,Confirmed,,UPI,18
PNR881326,PX1395,QP113,MAA,GOI,2026-02-15 18:45:00,2026-02-18,Economy,6647.41,332.37,0,6979.78,0.0,Mobile App,1,29E,Confirmed,,UPI,3
PNR287846,PX1997,QP113,MAA,GOI,2026-01-18 18:45:00,2026-02-18,Economy,10792.17,539.61,0,11331.78,0.0,Web,1,24A,Confirmed,,Credit Card,31
PNR578616,PX1550,QP113,MAA,GOI,2026-01-18 18:45:00,2026-02-18,Economy,3475.77,173.79,600,4249.56,0.0,Mobile App,1,11C,Confirmed,,UPI,31
PNR238508,PX1813,QP113,MAA,GOI,2026-01-22 18:45:00,2026-02-18,Economy,3255.25,162.76,600,4018.01,0.0,Web,1,1F,Cancelled,,Credit Card,27
PNR700420,PX1925,QP113,MAA,GOI,2026-01-28 18:45:00,2026-02-18,Business,6079.48,303.97,350,6733.45,0.0,Mobile App,1,8B,Confirmed,,Credit Card,21
PNR330458,PX1818,QP113,MAA,GOI,2026-01-16 18:45:00,2026-02-18,Economy,9606.75,480.34,350,10437.09,0.0,OTA,1,2D,Confirmed,,Wallet,33
PNR880180,PX1978,QP113,MAA,GOI,2026-01-31 18:45:00,2026-02-18,Economy,6558.95,327.95,0,6886.89,0.0,Web,1,18D,Confirmed,,Credit Card,18
PNR548513,PX1823,QP113,MAA,GOI,2026-02-11 18:45:00,2026-02-18,Premium,11253.82,562.69,600,12416.51,0.0,Mobile App,1,10F,Confirmed,,Credit Card,7
PNR186842,PX1958,QP113,MAA,GOI,2026-01-06 18:45:00,2026-02-18,Economy,4416.54,220.83,600,5237.37,0.0,OTA,1,19B,Confirmed,,UPI,43
PNR656345,PX1652,QP113,MAA,GOI,2026-02-03 18:45:00,2026-02-18,Economy,5247.29,262.36,1200,6709.66,0.0,Web,1,7D,Confirmed,,UPI,15
PNR446648,PX1234,QP113,MAA,GOI,2026-01-17 18:45:00,2026-02-18,Business,7365.77,368.29,350,8084.06,0.0,Mobile App,1,25F,Confirmed,,Credit Card,32
PNR354573,PX1702,QP113,MAA,GOI,2026-01-17 18:45:00,2026-02-18,Economy,5333.06,266.65,600,6199.71,0.0,Mobile App,1,20E,Confirmed,,UPI,32
PNR916362,PX1104,QP113,MAA,GOI,2026-02-04 18:45:00,2026-02-18,Premium,9507.24,475.36,350,10332.6,0.0,Mobile App,1,13B,Confirmed,,UPI,14
PNR833757,PX1392,QP113,MAA,GOI,2026-02-11 18:45:00,2026-02-18,Economy,8236.83,411.84,0,8648.67,0.0,Web,1,24F,Confirmed,,UPI,7
PNR716698,PX1671,QP113,MAA,GOI,2026-01-29 18:45:00,2026-02-18,Economy,3803.95,190.2,1200,5194.15,0.0,Mobile App,1,5A,Confirmed,,UPI,20
PNR838983,PX1953,QP113,MAA,GOI,2026-02-10 18:45:00,2026-02-18,Premium,9640.54,482.03,0,10122.57,0.0,Web,1,24B,Confirmed,,UPI,8
PNR319314,PX1229,QP113,MAA,GOI,2026-02-08 18:45:00,2026-02-18,Premium,10148.31,507.42,1200,11855.72,0.0,Web,1,9E,Confirmed,,Credit Card,10
PNR281452,PX1236,QP113,MAA,GOI,2026-02-12 18:45:00,2026-02-18,Economy,5178.16,258.91,600,6037.07,0.0,Mobile App,1,12A,Confirmed,,UPI,6
PNR257908,PX1218,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,10515.55,525.78,0,11041.33,0.0,Mobile App,1,18E,Confirmed,,UPI,25
PNR952365,PX1752,QP113,MAA,GOI,2026-01-21 18:45:00,2026-02-18,Economy,4003.24,200.16,0,4203.41,0.0,Web,1,22B,Confirmed,,Credit Card,28
PNR667611,PX1791,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,3598.52,179.93,1200,4978.45,0.0,OTA,1,19E,Confirmed,,UPI,25
PNR147939,PX1163,QP113,MAA,GOI,2026-01-06 18:45:00,2026-02-18,Economy,4706.6,235.33,0,4941.93,0.0,Mobile App,1,18B,Confirmed,,Credit Card,43
PNR154030,PX1396,QP113,MAA,GOI,2026-01-23 18:45:00,2026-02-18,Economy,3324.35,166.22,350,3840.57,0.0,Web,1,13F,Confirmed,,UPI,26
PNR705308,PX1503,QP113,MAA,GOI,2026-01-23 18:45:00,2026-02-18,Business,10556.33,527.82,1200,12284.15,0.0,Web,1,28E,Confirmed,,Credit Card,26
PNR105091,PX1801,QP113,MAA,GOI,2026-02-09 18:45:00,2026-02-18,Economy,6503.87,325.19,0,6829.06,0.0,Mobile App,1,28A,Confirmed,,UPI,9
PNR737702,PX1418,QP113,MAA,GOI,2026-01-28 18:45:00,2026-02-18,Economy,7679.28,383.96,0,8063.25,0.0,Mobile App,1,2E,Confirmed,,UPI,21
PNR557908,PX1764,QP113,MAA,GOI,2026-02-13 18:45:00,2026-02-18,Economy,3833.9,191.7,0,4025.6,0.0,OTA,1,25C,Confirmed,,Credit Card,5
PNR406654,PX1528,QP113,MAA,GOI,2026-01-28 18:45:00,2026-02-18,Economy,9977.54,498.88,600,11076.41,0.0,Web,1,10A,Confirmed,,Net Banking,21
PNR540380,PX1064,QP113,MAA,GOI,2026-01-31 18:45:00,2026-02-18,Economy,5896.61,294.83,1200,7391.44,0.0,Web,1,14F,Confirmed,,UPI,18
PNR130619,PX1199,QP113,MAA,GOI,2026-02-14 18:45:00,2026-02-18,Economy,4990.82,249.54,1200,6440.36,0.0,Mobile App,1,13E,Confirmed,,Credit Card,4
PNR489047,PX1143,QP113,MAA,GOI,2026-01-25 18:45:00,2026-02-18,Economy,8710.34,435.52,350,9495.85,0.0,Web,1,26F,Confirmed,,Credit Card,24
PNR486068,PX1740,QP113,MAA,GOI,2026-01-22 18:45:00,2026-02-18,Premium,5581.77,279.09,350,6210.86,0.0,OTA,1,11A,Confirmed,,Credit Card,27
PNR962349,PX1675,QP113,MAA,GOI,2026-01-17 18:45:00,2026-02-18,Economy,7341.55,367.08,350,8058.62,0.0,Mobile App,1,29D,Confirmed,,Net Banking,32
PNR365827,PX1301,QP113,MAA,GOI,2026-01-31 18:45:00,2026-02-18,Economy,5095.16,254.76,350,5699.92,0.0,Web,1,12A,Confirmed,,UPI,18
PNR249390,PX1630,QP113,MAA,GOI,2026-02-05 18:45:00,2026-02-18,Economy,8755.23,437.76,350,9542.99,0.0,Mobile App,1,2F,Confirmed,,UPI,13
PNR720389,PX1863,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,4345.91,217.3,0,4563.21,0.0,Web,1,14E,Confirmed,,Credit Card,25
PNR132711,PX1152,QP113,MAA,GOI,2026-01-29 18:45:00,2026-02-18,Economy,10702.97,535.15,0,11238.12,0.0,Web,1,10B,Confirmed,,UPI,20
PNR407791,PX1074,QP113,MAA,GOI,2026-02-10 18:45:00,2026-02-18,Economy,11374.98,568.75,0,11943.73,0.0,Mobile App,1,25A,Confirmed,,UPI,8
PNR745017,PX1566,QP113,MAA,GOI,2026-01-13 18:45:00,2026-02-18,Economy,10136.31,506.82,1200,11843.13,0.0,OTA,1,20C,Confirmed,,UPI,36
PNR475380,PX1631,QP113,MAA,GOI,2026-01-17 18:45:00,2026-02-18,Premium,8943.96,447.2,600,9991.16,0.0,Mobile App,1,10A,Confirmed,,UPI,32
PNR169046,PX1675,QP113,MAA,GOI,2026-02-15 18:45:00,2026-02-18,Economy,6495.66,324.78,350,7170.45,0.0,Mobile App,1,2E,Confirmed,,Credit Card,3
PNR325296,PX1976,QP113,MAA,GOI,2026-02-05 18:45:00,2026-02-18,Economy,3995.81,199.79,0,4195.6,0.0,Web,1,11B,Confirmed,,Credit Card,13
PNR699173,PX1130,QP113,MAA,GOI,2026-01-07 18:45:00,2026-02-18,Economy,8141.47,407.07,0,8548.54,0.0,Mobile App,1,20E,Confirmed,,Credit Card,42
PNR847374,PX1072,QP113,MAA,GOI,2026-01-18 18:45:00,2026-02-18,Economy,5302.02,265.1,350,5917.12,0.0,Mobile App,1,6F,Confirmed,,Credit Card,31
PNR187092,PX1438,QP113,MAA,GOI,2026-01-26 18:45:00,2026-02-18,Economy,5162.2,258.11,0,5420.31,0.0,Mobile App,1,6F,Confirmed,,UPI,23
PNR985530,PX1270,QP113,MAA,GOI,2026-01-14 18:45:00,2026-02-18,Economy,8728.7,436.44,0,9165.14,0.0,Mobile App,1,7A,Confirmed,,UPI,35
PNR365808,PX1742,QP113,MAA,GOI,2026-01-11 18:45:00,2026-02-18,Economy,11120.89,556.04,0,11676.94,0.0,OTA,1,28A,Confirmed,,Credit Card,38
PNR220898,PX1035,QP113,MAA,GOI,2026-01-07 18:45:00,2026-02-18,Economy,3862.33,193.12,600,4655.45,0.0,Web,1,14D,Confirmed,,Credit Card,42
PNR417775,PX1284,QP113,MAA,GOI,2026-02-06 18:45:00,2026-02-18,Economy,5998.24,299.91,350,6648.15,0.0,Mobile App,1,27C,Confirmed,,UPI,12
PNR849695,PX1585,QP113,MAA,GOI,2026-02-09 18:45:00,2026-02-18,Economy,6131.98,306.6,350,6788.58,0.0,Mobile App,1,16D,Confirmed,,UPI,9
PNR958761,PX1859,QP113,MAA,GOI,2026-01-23 18:45:00,2026-02-18,Economy,8473.37,423.67,0,8897.04,0.0,Web,1,3B,Confirmed,,UPI,26
PNR836216,PX1741,QP113,MAA,GOI,2026-02-11 18:45:00,2026-02-18,Economy,4619.9,231.0,0,4850.9,0.0,Mobile App,1,5F,Confirmed,,UPI,7
PNR692431,PX1547,QP113,MAA,GOI,2026-01-10 18:45:00,2026-02-18,Economy,3129.24,156.46,0,3285.7,0.0,Mobile App,1,10C,Confirmed,,UPI,39
PNR450755,PX1396,QP113,MAA,GOI,2026-01-05 18:45:00,2026-02-18,Economy,4612.19,230.61,0,4842.8,0.0,Mobile App,1,27E,Confirmed,,UPI,44
PNR389061,PX1193,QP113,MAA,GOI,2026-01-14 18:45:00,2026-02-18,Economy,3684.16,184.21,0,3868.37,0.0,Mobile App,1,17A,Confirmed,,Credit Card,35
PNR158913,PX1875,QP113,MAA,GOI,2026-02-08 18:45:00,2026-02-18,Economy,7636.0,381.8,0,8017.8,0.0,Mobile App,1,8A,Confirmed,,UPI,10
PNR999346,PX1324,QP113,MAA,GOI,2026-02-07 18:45:00,2026-02-18,Economy,10606.3,530.31,0,11136.61,0.0,Mobile App,1,23A,Confirmed,,UPI,11
PNR327107,PX1108,QP113,MAA,GOI,2026-01-23 18:45:00,2026-02-18,Economy,4313.07,215.65,0,4528.72,0.0,Mobile App,1,5C,Confirmed,,Credit Card,26
PNR918111,PX1606,QP113,MAA,GOI,2026-01-20 18:45:00,2026-02-18,Premium,10035.05,501.75,600,11136.8,0.0,Mobile App,1,28A,Confirmed,,UPI,29
PNR246061,PX1168,QP113,MAA,GOI,2026-02-01 18:45:00,2026-02-18,Economy,8646.36,432.32,600,9678.68,0.0,Mobile App,1,24F,Confirmed,,Credit Card,17
PNR598304,PX1086,QP113,MAA,GOI,2026-01-27 18:45:00,2026-02-18,Business,11390.35,569.52,600,12559.87,0.0,Mobile App,1,24C,Confirmed,,Credit Card,22
PNR707267,PX1002,QP113,MAA,GOI,2026-01-28 18:45:00,2026-02-18,Business,6681.34,334.07,1200,8215.4,0.0,Mobile App,1,13B,Confirmed,,Credit Card,21
PNR452779,PX1234,QP113,MAA,GOI,2026-01-13 18:45:00,2026-02-18,Economy,9628.52,481.43,600,10709.94,0.0,Web,1,7F,Confirmed,,UPI,36
PNR311274,PX1096,QP113,MAA,GOI,2026-01-18 18:45:00,2026-02-18,Economy,8377.91,418.9,1200,9996.8,0.0,Mobile App,1,3C,Confirmed,,UPI,31
PNR503168,PX1744,QP113,MAA,GOI,2026-01-27 18:45:00,2026-02-18,Economy,9642.01,482.1,350,10474.11,0.0,OTA,1,15F,Cancelled,,UPI,22
PNR750945,PX1461,QP113,MAA,GOI,2026-01-28 18:45:00,2026-02-18,Economy,7700.14,385.01,350,8435.15,0.0,Web,1,21A,No-show,,UPI,21
PNR558583,PX1357,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,4698.65,234.93,0,4933.58,0.0,Mobile App,1,13F,Confirmed,,UPI,25
PNR404381,PX1953,QP113,MAA,GOI,2026-02-05 18:45:00,2026-02-18,Economy,11562.78,578.14,0,12140.92,0.0,Mobile App,1,2C,Confirmed,,UPI,13
PNR867307,PX1122,QP113,MAA,GOI,2026-01-14 18:45:00,2026-02-18,Premium,7085.13,354.26,0,7439.39,0.0,Mobile App,1,26E,Confirmed,,UPI,35
PNR368242,PX1805,QP113,MAA,GOI,2026-01-11 18:45:00,2026-02-18,Economy,5178.25,258.91,600,6037.17,0.0,Mobile App,1,9D,Confirmed,,Credit Card,38
PNR346295,PX1006,QP113,MAA,GOI,2026-01-24 18:45:00,2026-02-18,Economy,6840.4,342.02,350,7532.42,0.0,Web,1,3E,Cancelled,,UPI,25
PNR756187,PX1920,QP113,MAA,GOI,2026-02-17 18:45:00,2026-02-18,Economy,15406.25,770.31,0,16176.56,0.0,Web,1,3D,Cancelled,,Credit Card,1
PNR642877,PX1193,QP113,MAA,GOI,2026-02-15 18:45:00,2026-02-18,Economy,3180.38,159.02,0,3339.4,0.0,Mobile App,1,22F,No-show,,UPI,3
PNR928698,PX1022,QP113,MAA,GOI,2026-01-27 18:45:00,2026-02-18,Economy,7194.35,359.72,350,7904.06,0.0,Web,1,7C,Confirmed,,UPI,22
PNR168386,PX1203,QP113,MAA,GOI,2026-01-16 18:45:00,2026-02-18,Economy,7950.62,397.53,0,8348.16,0.0,Mobile App,1,21B,Confirmed,,Credit Card,33
PNR545320,PX1748,QP113,MAA,GOI,2026-02-05 18:45:00,2026-02-18,Economy,7738.81,386.94,600,8725.75,0.0,Mobile App,1,24A,Confirmed,,Credit Card,13
PNR735174,PX1742,QP113,MAA,GOI,2026-02-12 18:45:00,2026-02-18,Economy,7087.68,354.38,0,7442.06,0.0,Mobile App,1,26D,Confirmed,,UPI,6
